,year,exporter,importer,product_code,value,weight
81353,2017,276,320,930320,37.7,0.825
81354,2017,276,320,930330,22.931,0.086
81355,2017,276,340,930200,113.686,0.352
81356,2017,276,348,930200,246.245,0.425
81357,2017,276,348,930320,296.813,2.453
81358,2017,276,348,930330,562.477,1.894
81359,2017,276,352,930200,61.212,0.291
81360,2017,276,352,930320,66.548,0.236
81361,2017,276,352,930330,164.401,0.703
81362,2017,276,360,930100,2466.651,31.592
81363,2017,276,360,930200,1.92,0.004
81364,2017,276,372,930100,3.181,0.009
81365,2017,276,372,930200,78.391,0.178
81366,2017,276,372,930320,72.525,0.123
81367,2017,276,372,930330,135.102,0.369
81368,2017,276,376,930200,2.768,0.001
81369,2017,276,380,930200,1294.138,5.692
81370,2017,276,380,930320,473.99,3.034
81371,2017,276,380,930330,830.667,3.642
81372,2017,276,392,930100,7.505,0.017
81373,2017,276,392,930200,19.785,0.03
81374,2017,276,392,930320,288.348,0.454
81375,2017,276,392,930330,144.672,0.698
81376,2017,276,398,930200,11.455,0.009
81377,2017,276,398,930320,629.213,1.731
81378,2017,276,398,930330,522.739,1.341
81379,2017,276,400,930200,181.934,0.625
81380,2017,276,404,930100,0.005,0.025
81381,2017,276,410,930100,4444.11,14.849
81382,2017,276,410,930200,12.761,0.017
81383,2017,276,410,930320,52.433,0.176
81384,2017,276,410,930330,135.66,0.276
81385,2017,276,414,930100,2.123,0.002
81386,2017,276,414,930200,70.844,0.065
81387,2017,276,414,930320,33.613,0.18
81388,2017,276,414,930330,60.682,0.122
81389,2017,276,417,930320,2.28,0.004
81390,2017,276,417,930330,4.929,0.008
81391,2017,276,418,930200,16.654,0.028
81392,2017,276,418,930330,20.02,0.123
81393,2017,276,422,930320,21.851,0.143
81394,2017,276,428,930100,77.2,0.151
81395,2017,276,428,930200,25.067,0.034
81396,2017,276,428,930320,103.044,0.558
81397,2017,276,428,930330,771.719,1.666
81398,2017,276,440,930100,1086.007,9.171
81399,2017,276,440,930200,50.056,0.093
81400,2017,276,440,930320,35.021,0.187
81401,2017,276,440,930330,222.789,0.907
81402,2017,276,442,930100,155.884,2.642
81403,2017,276,442,930200,1241.186,2.457
81404,2017,276,442,930320,99.134,0.177
81405,2017,276,442,930330,347.588,1.47
81406,2017,276,446,930200,99.677,0.31
81407,2017,276,450,930200,67.503,0.816
81408,2017,276,458,930100,209.269,0.565
81409,2017,276,458,930200,4.86,0.004
81410,2017,276,458,930320,7.964,0.018
81411,2017,276,458,930330,21.089,0.041
81412,2017,276,470,930200,51.079,0.171
81413,2017,276,470,930320,34.689,0.081
81414,2017,276,470,930330,122.109,0.498
81415,2017,276,480,930320,3.563,0.012
81416,2017,276,480,930330,46.202,0.103
81417,2017,276,484,930200,3.195,0.002
81418,2017,276,484,930330,56.739,0.149
81419,2017,276,490,930200,4307.87,22.848
81420,2017,276,490,930330,6.507,0.011
81421,2017,276,496,930200,0.666,0.001
81422,2017,276,496,930320,2.082,0.003
81423,2017,276,496,930330,204.847,0.54
81424,2017,276,498,930330,8.986,0.006
81425,2017,276,499,930200,14.351,0.01
81426,2017,276,499,930330,1.39,0.007
81427,2017,276,504,930320,92.563,0.219
81428,2017,276,512,930200,57.83,0.065
81429,2017,276,512,930330,10.258,0.039
81430,2017,276,516,930100,1.114,0.004
81431,2017,276,516,930200,17.587,0.044
81432,2017,276,516,930320,1.462,0.583
81433,2017,276,516,930330,53.64,0.039
81434,2017,276,524,930320,0.302,0.002
81435,2017,276,524,930330,2.025,0.014
81436,2017,276,528,930100,1312.62,28.23
81437,2017,276,528,930200,1218.236,1.811
81438,2017,276,528,930320,58.927,0.139
81439,2017,276,528,930330,489.374,1.644
81440,2017,276,540,930320,27.612,0.683
81441,2017,276,554,930100,54.501,0.147
81442,2017,276,554,930200,159.913,0.41
81443,2017,276,554,930320,178.087,0.797
81444,2017,276,554,930330,861.422,4.493
81445,2017,276,562,930100,0.344,0.002
81446,2017,276,562,930200,0.964,0.518
81447,2017,276,562,930320,0.689,0.004
81448,2017,276,579,930100,4.03,0.061
81449,2017,276,579,930200,653.1,1.335
81450,2017,276,579,930320,561.984,1.386
81451,2017,276,579,930330,1900.301,7.241
81452,2017,276,586,930100,0.094,0.008
81453,2017,276,586,930200,0.378,0.001
81454,2017,276,604,930100,3.884,0.107
81455,2017,276,604,930200,47.125,0.116
81456,2017,276,604,930320,9.92,0.016
81457,2017,276,604,930330,17.055,0.032
81458,2017,276,608,930100,10.023,0.064
81459,2017,276,608,930200,6.08,0.217
81460,2017,276,608,930320,8.661,0.264
81461,2017,276,616,930100,351.598,0.879
81462,2017,276,616,930200,1293.29,4.259
81463,2017,276,616,930320,166.634,1.124
81464,2017,276,616,930330,1510.947,6.09
81465,2017,276,620,930200,38.488,0.106
81466,2017,276,620,930320,31.422,0.016
81467,2017,276,620,930330,135.856,0.615
81468,2017,276,634,930200,3.344,0.006
81469,2017,276,634,930320,7.966,0.022
81470,2017,276,634,930330,9.729,0.023
81471,2017,276,642,930200,11.789,0.02
81472,2017,276,642,930320,92.53,0.455
81473,2017,276,642,930330,498.807,1.228
81474,2017,276,643,930320,1102.316,2.22
81475,2017,276,643,930330,184.958,0.251
81476,2017,276,682,930200,30.239,0.115
81477,2017,276,682,930320,9.925,0.025
81478,2017,276,682,930330,5.42,0.012
81479,2017,276,686,930200,56.839,0.044
81480,2017,276,686,930320,9.514,0.006
81481,2017,276,686,930330,9.41,0.022
81482,2017,276,688,930200,24.329,0.036
81483,2017,276,688,930320,35.107,0.097
81484,2017,276,688,930330,96.207,0.333
81485,2017,276,699,930200,248.545,0.26
81486,2017,276,699,930320,104.163,0.141
81487,2017,276,699,930330,903.264,5.821
81488,2017,276,702,930200,757.283,2.889
81489,2017,276,703,930200,382.805,0.753
81490,2017,276,703,930320,49.882,0.245
81491,2017,276,703,930330,1055.166,3.591
81492,2017,276,704,930320,4.53,0.008
81493,2017,276,704,930330,6.262,0.011
81494,2017,276,705,930200,342.505,0.751
81495,2017,276,705,930320,35.134,0.339
81496,2017,276,705,930330,561.87,1.819
81497,2017,276,710,930200,3.281,0.002
81498,2017,276,710,930320,133.408,0.28
81499,2017,276,710,930330,607.721,1.546
81500,2017,276,724,930100,3.529,0.012
81501,2017,276,724,930200,2115.547,5.308
81502,2017,276,724,930320,369.695,1.221
81503,2017,276,724,930330,1721.198,5.033
81504,2017,276,752,930200,901.164,1.231
81505,2017,276,752,930320,493.278,1.044
81506,2017,276,752,930330,881.896,7.251
81507,2017,276,757,930200,4536.582,9.48
81508,2017,276,757,930320,1093.226,2.081
81509,2017,276,757,930330,3454.469,7.97
81510,2017,276,764,930200,243.488,0.487
81511,2017,276,764,930320,3.159,0.012
81512,2017,276,764,930330,61.459,0.107
81513,2017,276,780,930100,0.09,0.002
81514,2017,276,784,930200,273.315,0.279
81515,2017,276,784,930320,122.775,0.252
81516,2017,276,784,930330,1788.935,4.643
81517,2017,276,788,930100,5.841,0.002
81518,2017,276,788,930320,5.816,0.086
81519,2017,276,792,930200,11.647,0.018
81520,2017,276,792,930330,2.259,0.01
81521,2017,276,804,930200,98.084,1.507
81522,2017,276,804,930320,148.172,0.193
81523,2017,276,804,930330,1500.516,3.162
81524,2017,276,807,930330,19.298,0.06
81525,2017,276,818,930200,2.589,0.009
81526,2017,276,826,930200,451.342,1.969
81527,2017,276,826,930320,3439.509,4.629
81528,2017,276,826,930330,2857.159,9.058
81529,2017,276,834,930100,0.083,0.007
81530,2017,276,834,930320,4.41,0.012
81531,2017,276,834,930330,12.339,0.032
81532,2017,276,842,930100,1383.23,4.135
81533,2017,276,842,930200,81977.288,395.6
81534,2017,276,842,930320,6247.917,41.925
81535,2017,276,842,930330,6353.875,49.362
81536,2017,276,854,930100,0.392,0.001
81537,2017,276,858,930200,20.545,0.103
81538,2017,276,858,930330,12.933,0.075
81539,2017,276,894,930320,12.091,0.29
81540,2017,276,894,930330,64.548,0.11
81541,2017,288,56,930100,0.036,0.077
81542,2017,300,8,930320,2.902,0.029
81543,2017,300,196,930200,10.457,0.008
81544,2017,300,196,930320,285.745,0.397
81545,2017,300,208,930200,2.441,0.01
81546,2017,300,208,930330,1.277,0.013
81547,2017,300,268,930320,6.569,0.023
81548,2017,300,380,930320,0.936,0.003
81549,2017,300,400,930320,3.717,0.015
81550,2017,300,417,930320,10.639,0.037
81551,2017,300,504,930320,81.344,0.366
81552,2017,300,579,930320,251.756,0.718
81553,2017,300,642,930320,33.15,0.18
81554,2017,300,686,930200,32.38,0.09
81555,2017,300,688,930320,20.647,0.054
81556,2017,300,788,930320,11.277,0.06
81557,2017,300,807,930320,12.057,0.102
81558,2017,304,208,930320,1.577,0.015
81559,2017,304,208,930330,0.432,0.012
81560,2017,320,84,930200,0.605,0.001
81561,2017,320,84,930320,0.84,0.005
81562,2017,320,84,930330,1.051,0.005
81563,2017,332,608,930100,122.0,0.643
81564,2017,340,842,930100,385.0,20.298
81565,2017,344,124,930100,0.404,0.042
81566,2017,344,124,930320,3.336,0.014
81567,2017,344,144,930320,0.725,0.005
81568,2017,344,156,930200,20.274,0.072
81569,2017,344,156,930320,3.721,0.015
81570,2017,344,156,930330,17.451,0.099
81571,2017,344,246,930330,0.348,0.004
81572,2017,344,410,930200,52.995,0.189
81573,2017,344,410,930320,8.854,0.037
81574,2017,344,410,930330,37.982,0.214
81575,2017,344,490,930200,9.239,0.033
81576,2017,344,490,930330,1.283,0.007
81577,2017,344,504,930200,27.203,0.097
81578,2017,344,504,930320,0.77,0.003
81579,2017,344,504,930330,77.375,0.437
81580,2017,344,752,930200,1.055,0.002
81581,2017,344,842,930330,10.8,0.067
81582,2017,348,40,930200,16.085,0.142
81583,2017,348,40,930330,1.229,0.004
81584,2017,348,70,930100,9.576,0.045
81585,2017,348,191,930330,33.898,0.09
81586,2017,348,208,930200,6.372,0.026
81587,2017,348,208,930320,0.244,0.005
81588,2017,348,208,930330,3.807,0.033
81589,2017,348,422,930320,0.29,0.003
81590,2017,348,516,930330,0.819,0.003
81591,2017,348,643,930330,0.59,0.004
81592,2017,348,703,930100,203.569,1.352
81593,2017,348,792,930320,11.364,0.114
81594,2017,348,842,930200,42.38,0.141
81595,2017,352,554,930100,1.175,0.003
81596,2017,360,608,930200,5.917,0.195
81597,2017,360,842,930100,82.782,0.03
81598,2017,364,4,930200,26.024,0.086
81599,2017,364,328,930200,2.356,0.011
81600,2017,364,328,930330,10.27,0.048
81601,2017,364,686,930320,449.614,0.468
81602,2017,372,36,930330,139.055,1.15
81603,2017,372,124,930330,11.535,0.1
81604,2017,372,208,930200,2.586,0.009
81605,2017,372,208,930320,2.084,0.029
81606,2017,372,208,930330,0.667,0.009
81607,2017,372,470,930330,3.428,0.04
81608,2017,372,554,930320,2.961,0.021
81609,2017,372,554,930330,68.19,0.479
81610,2017,372,703,930200,9.037,0.06
81611,2017,372,826,930320,167.889,1.005
81612,2017,372,826,930330,80.963,0.921
81613,2017,372,842,930320,8.604,0.026
81614,2017,376,36,930200,73.371,0.243
81615,2017,376,40,930100,161.445,1.5
81616,2017,376,40,930200,14.417,0.095
81617,2017,376,52,930200,17.428,0.039
81618,2017,376,76,930100,79.998,0.02
81619,2017,376,120,930100,26.934,0.012
81620,2017,376,170,930100,35.398,0.085
81621,2017,376,170,930200,457.61,1.098
81622,2017,376,203,930320,45.821,0.455
81623,2017,376,246,930330,12.37,0.05
81624,2017,376,251,930320,0.412,0.004
81625,2017,376,276,930200,5.774,0.014
81626,2017,376,320,930200,105.6,0.6
81627,2017,376,340,930100,42.4,0.129
81628,2017,376,340,930200,3332.4,20.16
81629,2017,376,380,930200,169.398,0.591
81630,2017,376,384,930100,10.012,0.063
81631,2017,376,404,930100,787.543,1.537
81632,2017,376,404,930200,514.314,4.621
81633,2017,376,410,930100,113.632,0.015
81634,2017,376,418,930330,6.72,0.041
81635,2017,376,442,930100,7.785,0.132
81636,2017,376,442,930200,3.385,0.014
81637,2017,376,516,930200,27.562,0.196
81638,2017,376,554,930100,87.425,0.236
81639,2017,376,554,930200,4.084,0.014
81640,2017,376,562,930200,0.603,0.001
81641,2017,376,579,930200,71.332,0.153
81642,2017,376,608,930100,7988.974,120.0
81643,2017,376,608,930200,139.261,0.888
81644,2017,376,616,930100,142.095,4.662
81645,2017,376,616,930200,72.687,0.143
81646,2017,376,643,930330,121.608,0.393
81647,2017,376,710,930200,20.857,0.069
81648,2017,376,724,930100,2114.497,2.68
81649,2017,376,724,930200,15.17,0.037
81650,2017,376,752,930200,2.813,0.006
81651,2017,376,757,930200,76.887,0.328
81652,2017,376,757,930330,28.822,0.063
81653,2017,376,764,930100,38873.565,99.269
81654,2017,376,764,930200,82.53,0.344
81655,2017,376,764,930330,39.0,0.067
81656,2017,376,768,930200,2.134,0.09
81657,2017,376,826,930330,4.528,0.015
81658,2017,376,842,930100,861.615,1.008
81659,2017,376,842,930200,6296.236,20.874
81660,2017,376,842,930330,3152.712,19.437
81661,2017,376,858,930200,4.74,0.036
81662,2017,380,4,930200,60.58,0.201
81663,2017,380,8,930200,94.149,0.291
81664,2017,380,8,930320,115.344,0.685
81665,2017,380,8,930330,54.594,0.4
81666,2017,380,12,930320,30.731,0.024
81667,2017,380,20,930320,12.072,0.033
81668,2017,380,24,930200,1.977,0.002
81669,2017,380,24,930320,21.221,0.018
81670,2017,380,32,930100,11.969,0.024
81671,2017,380,32,930200,4163.013,9.748
81672,2017,380,32,930320,2331.753,8.162
81673,2017,380,32,930330,157.382,0.575
81674,2017,380,36,930200,393.942,0.673
81675,2017,380,36,930320,3226.825,9.263
81676,2017,380,36,930330,410.409,2.893
81677,2017,380,40,930200,224.485,1.026
81678,2017,380,40,930320,688.925,1.484
81679,2017,380,40,930330,857.954,4.099
81680,2017,380,48,930320,45.466,0.037
81681,2017,380,48,930330,13.574,0.107
81682,2017,380,50,930200,229.182,0.444
81683,2017,380,50,930320,43.409,0.313
81684,2017,380,51,930320,79.061,0.313
81685,2017,380,51,930330,24.589,0.083
81686,2017,380,56,930200,213.876,0.37
81687,2017,380,56,930320,397.093,0.924
81688,2017,380,56,930330,230.742,1.269
81689,2017,380,68,930200,458.42,1.176
81690,2017,380,70,930200,113.448,0.14
81691,2017,380,70,930320,76.283,0.237
81692,2017,380,70,930330,159.475,0.647
81693,2017,380,76,930200,102.033,0.239
81694,2017,380,76,930320,981.127,1.326
81695,2017,380,76,930330,79.045,0.164
81696,2017,380,96,930320,9.018,0.019
81697,2017,380,100,930200,106.862,0.232
81698,2017,380,100,930320,640.833,2.514
81699,2017,380,100,930330,769.521,1.792
81700,2017,380,112,930200,2.472,0.008
81701,2017,380,120,930320,63.903,0.3
81702,2017,380,124,930200,1931.724,4.883
81703,2017,380,124,930320,7441.217,34.833
81704,2017,380,124,930330,1585.191,11.083
81705,2017,380,144,930200,27.724,0.014
81706,2017,380,152,930200,164.06,0.387
81707,2017,380,152,930320,246.267,0.781
81708,2017,380,152,930330,49.811,0.307
81709,2017,380,156,930200,7.197,0.007
81710,2017,380,156,930320,513.789,3.08
81711,2017,380,156,930330,12.865,0.079
81712,2017,380,170,930100,190.588,0.699
81713,2017,380,170,930200,17.228,0.039
81714,2017,380,170,930320,140.248,0.634
81715,2017,380,188,930200,51.127,0.197
81716,2017,380,191,930200,2.673,0.002
81717,2017,380,191,930320,138.738,0.67
81718,2017,380,191,930330,185.969,0.823
81719,2017,380,196,930200,0.931,0.002
81720,2017,380,196,930320,1066.897,2.522
81721,2017,380,196,930330,75.386,0.185
81722,2017,380,203,930200,202.273,0.464
81723,2017,380,203,930320,1019.93,2.994
81724,2017,380,203,930330,302.828,2.045
81725,2017,380,208,930200,164.919,0.194
81726,2017,380,208,930320,1823.067,5.06
81727,2017,380,208,930330,71.975,0.499
81728,2017,380,222,930200,13.933,0.051
81729,2017,380,233,930200,34.073,0.047
81730,2017,380,233,930320,27.3,0.066
81731,2017,380,233,930330,10.78,0.035
81732,2017,380,246,930200,24.283,0.044
81733,2017,380,246,930320,2333.567,8.799
81734,2017,380,246,930330,160.842,0.758
81735,2017,380,251,930200,1550.299,7.375
81736,2017,380,251,930320,15559.401,55.827
81737,2017,380,251,930330,6412.781,31.384
81738,2017,380,258,930320,8.618,0.019
81739,2017,380,268,930200,14.565,0.041
81740,2017,380,268,930320,105.507,0.505
81741,2017,380,276,930200,1531.085,2.523
81742,2017,380,276,930320,10102.043,31.458
81743,2017,380,276,930330,2026.743,11.437
81744,2017,380,288,930200,2.473,0.003
81745,2017,380,300,930200,110.424,0.183
81746,2017,380,300,930320,2221.934,9.894
81747,2017,380,300,930330,18.794,0.075
81748,2017,380,304,930330,92.192,0.324
81749,2017,380,320,930200,289.708,2.192
81750,2017,380,320,930320,43.917,0.111
81751,2017,380,320,930330,29.783,0.097
81752,2017,380,340,930200,278.03,0.519
81753,2017,380,344,930200,6.664,0.007
81754,2017,380,348,930200,28.976,0.071
81755,2017,380,348,930320,660.289,2.59
81756,2017,380,348,930330,90.89,0.623
81757,2017,380,352,930200,21.564,0.05
81758,2017,380,352,930320,372.969,1.227
81759,2017,380,352,930330,28.697,0.058
81760,2017,380,360,930100,7978.635,8.391
81761,2017,380,360,930200,60.182,0.158
81762,2017,380,360,930320,54.252,0.159
81763,2017,380,360,930330,2.712,0.04
81764,2017,380,368,930200,3.109,0.007
81765,2017,380,368,930320,27.751,0.06
81766,2017,380,368,930330,33.491,0.034
81767,2017,380,372,930320,218.257,0.711
81768,2017,380,372,930330,20.609,0.152
81769,2017,380,376,930200,62.502,0.125
81770,2017,380,376,930320,82.503,0.196
81771,2017,380,376,930330,2.186,0.008
81772,2017,380,384,930200,113.008,0.293
81773,2017,380,384,930320,5.188,0.052
81774,2017,380,392,930100,9.244,0.018
81775,2017,380,392,930200,19.745,0.016
81776,2017,380,392,930320,1363.105,2.408
81777,2017,380,392,930330,19.13,0.072
81778,2017,380,398,930200,85.595,0.159
81779,2017,380,398,930320,260.647,1.049
81780,2017,380,398,930330,74.623,0.56
81781,2017,380,400,930200,6.73,0.018
81782,2017,380,400,930320,137.464,0.57
81783,2017,380,400,930330,42.787,0.041
81784,2017,380,410,930200,98.478,0.092
81785,2017,380,410,930320,675.084,1.559
81786,2017,380,414,930200,712.42,0.936
81787,2017,380,414,930320,1899.106,4.614
81788,2017,380,414,930330,37.342,0.01
81789,2017,380,417,930320,12.729,0.06
81790,2017,380,422,930100,58.449,0.309
81791,2017,380,422,930200,506.576,1.673
81792,2017,380,422,930320,3784.135,29.501
81793,2017,380,422,930330,340.68,1.718
81794,2017,380,428,930200,7.486,0.02
81795,2017,380,428,930320,70.884,0.242
81796,2017,380,428,930330,3.722,0.018
81797,2017,380,440,930320,71.072,0.663
81798,2017,380,440,930330,48.532,0.191
81799,2017,380,442,930100,22.222,0.377
81800,2017,380,442,930200,39.368,0.051
81801,2017,380,442,930320,22.476,0.027
81802,2017,380,442,930330,31.843,0.147
81803,2017,380,446,930200,24.831,0.018
81804,2017,380,450,930200,36.619,0.13
81805,2017,380,450,930320,0.055,0.003
81806,2017,380,450,930330,5.454,0.045
81807,2017,380,458,930200,5.758,0.036
81808,2017,380,458,930320,391.039,1.6
81809,2017,380,458,930330,4.985,0.005
81810,2017,380,470,930200,27.168,0.07
81811,2017,380,470,930320,277.359,0.59
81812,2017,380,470,930330,66.23,0.335
81813,2017,380,480,930320,5.275,0.013
81814,2017,380,480,930330,4.768,0.033
81815,2017,380,484,930200,1868.23,3.857
81816,2017,380,484,930320,1007.436,3.138
81817,2017,380,484,930330,527.734,2.333
81818,2017,380,490,930320,49.357,0.062
81819,2017,380,490,930330,13.494,0.129
81820,2017,380,496,930200,5.661,0.004
81821,2017,380,498,930320,150.021,0.377
81822,2017,380,498,930330,30.112,0.091
81823,2017,380,499,930200,14.199,0.011
81824,2017,380,499,930320,5.897,0.051
81825,2017,380,499,930330,74.576,0.372
81826,2017,380,504,930320,1628.253,6.624
81827,2017,380,504,930330,163.727,0.34
81828,2017,380,508,930200,56.536,0.071
81829,2017,380,508,930320,76.987,0.515
81830,2017,380,512,930200,1305.206,3.694
81831,2017,380,516,930100,15.685,0.032
81832,2017,380,516,930200,7.37,0.012
81833,2017,380,516,930320,63.57,0.161
81834,2017,380,516,930330,22.694,0.137
81835,2017,380,524,930320,3.83,0.011
81836,2017,380,524,930330,4.078,0.014
81837,2017,380,528,930200,161.419,0.232
81838,2017,380,528,930320,826.761,1.53
81839,2017,380,528,930330,49.351,0.262
81840,2017,380,540,930200,104.904,0.142
81841,2017,380,540,930320,29.163,0.155
81842,2017,380,540,930330,24.133,0.094
81843,2017,380,554,930100,2.729,0.007
81844,2017,380,554,930200,144.432,0.318
81845,2017,380,554,930320,1480.532,4.847
81846,2017,380,554,930330,125.882,0.894
81847,2017,380,558,930200,11.599,0.062
81848,2017,380,558,930330,2.605,0.011
81849,2017,380,562,930100,0.646,0.801
81850,2017,380,562,930200,0.172,0.002
81851,2017,380,562,930320,0.172,0.001
81852,2017,380,562,930330,0.861,0.003
81853,2017,380,579,930200,266.366,0.42
81854,2017,380,579,930320,1806.732,6.306
81855,2017,380,579,930330,181.671,1.252
81856,2017,380,586,930200,49.294,0.105
81857,2017,380,586,930320,169.627,0.152
81858,2017,380,586,930330,3.058,0.012
81859,2017,380,600,930200,42.521,0.518
81860,2017,380,600,930320,10.394,0.058
81861,2017,380,600,930330,2.959,0.021
81862,2017,380,604,930200,426.832,1.122
81863,2017,380,604,930320,58.238,0.12
81864,2017,380,604,930330,4.262,0.011
81865,2017,380,608,930100,5.424,0.035
81866,2017,380,608,930200,45.517,0.064
81867,2017,380,608,930320,230.256,0.671
81868,2017,380,608,930330,28.175,0.211
81869,2017,380,616,930200,342.455,0.749
81870,2017,380,616,930320,818.92,3.782
81871,2017,380,616,930330,477.631,3.233
81872,2017,380,620,930200,24.972,0.08
81873,2017,380,620,930320,757.14,1.982
81874,2017,380,620,930330,170.847,1.261
81875,2017,380,634,930200,34.173,0.029
81876,2017,380,634,930320,133.489,0.111
81877,2017,380,634,930330,159.322,0.171
81878,2017,380,642,930200,47.334,0.056
81879,2017,380,642,930320,334.068,1.092
81880,2017,380,642,930330,127.066,0.674
81881,2017,380,643,930320,7446.76,28.367
81882,2017,380,643,930330,640.129,3.431
81883,2017,380,688,930200,244.263,0.411
81884,2017,380,688,930320,206.279,0.964
81885,2017,380,688,930330,93.03,0.515
81886,2017,380,699,930200,56.967,0.045
81887,2017,380,699,930320,428.269,0.348
81888,2017,380,699,930330,52.314,0.323
81889,2017,380,702,930200,3.545,0.003
81890,2017,380,702,930320,3.039,0.018
81891,2017,380,703,930200,57.919,0.212
81892,2017,380,703,930320,145.252,1.351
81893,2017,380,703,930330,138.258,0.62
81894,2017,380,704,930200,220.338,0.245
81895,2017,380,705,930200,184.406,0.275
81896,2017,380,705,930320,160.575,0.471
81897,2017,380,705,930330,76.745,0.346
81898,2017,380,710,930100,1.229,0.003
81899,2017,380,710,930200,1607.251,3.417
81900,2017,380,710,930320,813.589,2.927
81901,2017,380,710,930330,438.583,2.461
81902,2017,380,724,930100,17.154,0.172
81903,2017,380,724,930200,240.189,0.416
81904,2017,380,724,930320,5242.879,16.214
81905,2017,380,724,930330,1267.612,6.518
81906,2017,380,752,930200,144.943,0.216
81907,2017,380,752,930320,4416.941,12.499
81908,2017,380,752,930330,225.671,1.394
81909,2017,380,757,930200,918.421,2.814
81910,2017,380,757,930320,1537.971,3.763
81911,2017,380,757,930330,215.687,0.983
81912,2017,380,764,930200,1032.41,2.652
81913,2017,380,764,930320,911.057,3.008
81914,2017,380,764,930330,22.69,0.135
81915,2017,380,780,930320,6.167,0.041
81916,2017,380,784,930200,77.816,0.128
81917,2017,380,784,930320,476.862,1.464
81918,2017,380,784,930330,117.715,0.323
81919,2017,380,788,930320,581.833,1.59
81920,2017,380,792,930200,47.512,0.112
81921,2017,380,792,930320,3148.45,11.151
81922,2017,380,804,930320,2359.728,9.522
81923,2017,380,804,930330,20.421,0.193
81924,2017,380,807,930320,59.423,0.18
81925,2017,380,807,930330,49.087,0.151
81926,2017,380,818,930200,1.248,0.001
81927,2017,380,818,930320,5.581,0.01
81928,2017,380,826,930200,30.046,0.096
81929,2017,380,826,930320,20823.964,45.011
81930,2017,380,826,930330,770.93,2.293
81931,2017,380,834,930200,2.601,0.002
81932,2017,380,842,930100,79.435,0.215
81933,2017,380,842,930200,43783.203,144.446
81934,2017,380,842,930320,111149.472,470.518
81935,2017,380,842,930330,6608.999,41.512
81936,2017,380,858,930200,5.553,0.016
81937,2017,380,858,930320,2.215,0.005
81938,2017,380,858,930330,33.808,0.261
81939,2017,380,862,930320,63.615,0.03
81940,2017,380,894,930200,120.61,0.244
81941,2017,380,894,930320,68.35,0.29
81942,2017,380,894,930330,10.061,0.041
81943,2017,384,40,930320,2.297,0.002
81944,2017,384,40,930330,51.28,0.18
81945,2017,384,404,930100,102.118,3.055
81946,2017,384,478,930100,386.704,14.322
81947,2017,384,686,930100,465.722,9.011
81948,2017,388,246,930320,5.94,0.025
81949,2017,388,308,930320,0.13,0.04
81950,2017,388,842,930320,12.038,0.038
81951,2017,392,28,930200,0.785,0.001
81952,2017,392,32,930320,74.298,0.274
81953,2017,392,32,930330,65.229,0.63
81954,2017,392,36,930320,1551.065,6.473
81955,2017,392,36,930330,737.534,7.24
81956,2017,392,40,930320,458.507,1.199
81957,2017,392,40,930330,330.847,1.394
81958,2017,392,56,930320,11690.544,49.481
81959,2017,392,56,930330,3524.83,35.106
81960,2017,392,70,930330,1.889,0.018
81961,2017,392,124,930100,17.696,0.042
81962,2017,392,152,930320,26.99,0.147
81963,2017,392,196,930320,240.21,0.878
81964,2017,392,203,930200,27.458,0.001
81965,2017,392,203,930320,88.517,0.627
81966,2017,392,203,930330,73.34,0.356
81967,2017,392,246,930320,69.213,0.3
81968,2017,392,246,930330,0.455,0.005
81969,2017,392,251,930320,2582.658,13.908
81970,2017,392,251,930330,1551.464,13.426
81971,2017,392,276,930320,229.24,1.35
81972,2017,392,352,930320,2.973,0.031
81973,2017,392,352,930330,24.426,0.251
81974,2017,392,380,930320,107.854,0.156
81975,2017,392,380,930330,56.989,0.271
81976,2017,392,410,930320,7.741,0.055
81977,2017,392,414,930320,1.461,0.01
81978,2017,392,422,930320,137.96,0.664
81979,2017,392,422,930330,0.436,0.007
81980,2017,392,442,930320,31.823,0.124
81981,2017,392,442,930330,16.956,0.112
81982,2017,392,496,930330,30.092,0.102
81983,2017,392,516,930330,78.669,0.36
81984,2017,392,554,930200,0.494,0.002
81985,2017,392,554,930320,59.9,0.504
81986,2017,392,554,930330,641.273,3.653
81987,2017,392,562,930200,0.189,0.002
81988,2017,392,579,930320,185.563,0.74
81989,2017,392,579,930330,611.64,3.106
81990,2017,392,600,930320,4.934,0.05
81991,2017,392,616,930320,194.262,1.119
81992,2017,392,616,930330,57.046,0.624
81993,2017,392,620,930320,1.026,0.005
81994,2017,392,634,930320,3.848,0.01
81995,2017,392,642,930320,15.374,0.072
81996,2017,392,642,930330,21.304,0.286
81997,2017,392,643,930320,160.824,0.751
81998,2017,392,688,930320,12.176,0.039
81999,2017,392,703,930320,40.992,0.173
82000,2017,392,703,930330,59.87,0.43
82001,2017,392,710,930320,32.048,0.15
82002,2017,392,710,930330,816.039,0.521
82003,2017,392,724,930320,463.332,2.305
82004,2017,392,724,930330,457.247,3.645
82005,2017,392,752,930200,0.234,0.001
82006,2017,392,752,930320,0.703,0.003
82007,2017,392,752,930330,111.57,1.0
82008,2017,392,757,930200,1.262,0.002
82009,2017,392,757,930320,20.041,0.092
82010,2017,392,757,930330,23.178,0.135
82011,2017,392,764,930330,26.565,0.227
82012,2017,392,826,930320,9.378,0.016
82013,2017,392,826,930330,24.936,0.15
82014,2017,392,842,930100,969.819,2.62
